SALES HISTORY LOAD FILE 3,,,,,,,,,,,,,
05/01/2022 02:54:13PM,,,,,,,,,,,,,
Ship To,Counterman,Invoice Number,INVOICE DATE,ENTRY TIME,Part Number,Part Number With Vendor,Unit Cost,Qty Ship,Unit Sell Price,Extended Part Price,Extended Part Profit,VND,Options
4970,4,1145086,4/14/2022,,33827,WIX33827,$16.64 ,,$11.26 ,,,WIX,A
5866,85,1144276,4/10/2022,,24268,WIX24268,$19.56 ,1,$18.80 ,$18.80 ,($0.76),WIX,A
5860,15,1144155,4/8/2022,12:55:52PM,393-0112,STM393-0112,$22.10 ,2,$41.65 ,$83.30 ,$39.10 ,STM,AP
D4637,129,628017,4/19/2022,02:37:19PM,42768,WIX42768,$21.17 ,1,$25.61 ,$25.61 ,$4.44 ,WIX,A
D4637,129,628017,4/19/2022,02:37:19PM,42769,WIX42769,$15.11 ,1,$17.36 ,$17.36 ,$2.25 ,WIX,A
D3250-1,97,628086,4/19/2022,03:37:52PM,83-2150,GRC83-2150,$27.60 ,1,$42.64 ,$42.64 ,$15.04 ,GRC,A
D3250-1,97,628086,4/19/2022,03:37:52PM,87-5000,GRC87-5000,$29.40 ,1,$50.40 ,$50.40 ,$21.00 ,GRC,A
D3250-1,97,628086,4/19/2022,03:37:52PM,83-3587,GRC83-3587,$6.30 ,1,$10.62 ,$10.62 ,$4.32 ,GRC,A
D3250-1,97,628086,4/19/2022,03:37:52PM,83-3387,GRC83-3387,$5.48 ,1,$9.32 ,$9.32 ,$3.84 ,GRC,A
D3250-1,97,628086,4/19/2022,03:37:52PM,87-8000,GRC87-8000,$8.54 ,1,$14.98 ,$14.98 ,$6.44 ,GRC,A
D3250-1,97,628086,4/19/2022,03:37:52PM,83-6543,GRC83-6543,$55.23 ,1,$87.30 ,$87.30 ,$32.07 ,GRC,A
D3250-1,97,628086,4/19/2022,03:37:52PM,83-2340,GRC83-2340,$5.73 ,1,$9.36 ,$9.36 ,$3.63 ,GRC,A
D3250-1,97,628086,4/19/2022,03:37:52PM,87-8002,GRC87-8002,$8.70 ,1,$14.98 ,$14.98 ,$6.28 ,GRC,A
D3250-1,97,628086,4/19/2022,03:37:52PM,83-2305,GRC83-2305,$5.33 ,1,$9.10 ,$9.10 ,$3.77 ,GRC,A
D711,95,627158,4/12/2022,12:42:01PM,X27004,GATX27004,$0.06 ,3,$1.23 ,$3.69 ,$3.51 ,GAT,AP
5860,64,1143163,4/1/2022,01:54:11PM,51971MP,WIX51971MP,$14.12 ,2,$23.10 ,$46.20 ,$17.96 ,WIX,A
D6388,95,627246,4/13/2022,09:05:12AM,70543,GAT70543,$3.71 ,2,$6.20 ,$12.40 ,$4.98 ,GAT,A
5860,64,1143163,4/1/2022,01:54:11PM,M83038,MERM83038,$23.64 ,2,$33.10 ,$66.20 ,$18.92 ,MER,AP
532-1,13,1143850,4/7/2022,02:13:35PM,PL1013-HT,ATRPL1013-HT,$15.59 ,0,$31.20 ,,,ATR,AP
532-1,13,1143850,4/7/2022,02:13:35PM,M2536,BWPM2536,$0.14 ,2,$0.98 ,$1.96 ,$1.68 ,BWP,AMP
5860,64,1143163,4/1/2022,01:54:11PM,46556,WIX46556,$53.62 ,1,$72.60 ,$72.60 ,$18.98 ,WIX,AP
D6388,95,627246,4/13/2022,09:05:12AM,G34210-0808X,GATG34210-0808X,$6.37 ,1,$10.39 ,$10.39 ,$4.02 ,GAT,A
5860,64,1143163,4/1/2022,01:54:11PM,33651MP,WIX33651MP,$8.43 ,1,$13.82 ,$13.82 ,$5.39 ,WIX,A
532-1,13,1143850,4/7/2022,02:13:35PM,PL1070-HT,ATRPL1070-HT,$11.52 ,1,$19.22 ,$19.22 ,$7.70 ,ATR,A
D6388,95,627246,4/13/2022,09:05:12AM,DEXQ,LCSDEXQ,$2.51 ,1,$6.44 ,$6.44 ,$3.93 ,LCS,A
532-1,13,1143850,4/7/2022,02:13:35PM,MM46-62000-H,ATRMM46-62000-HT,$105.97 ,1,$151.39 ,$151.39 ,$45.42 ,ATR,AP
D6388,95,627246,4/13/2022,09:05:12AM,G34211-0808,GATG34211-0808,$15.65 ,1,$28.65 ,$28.65 ,$13.00 ,GAT,A
5860,64,1143163,4/1/2022,01:54:11PM,24318,WIX24318,$14.16 ,1,$20.10 ,$20.10 ,$5.94 ,WIX,AP
D520,87,627312,4/13/2022,10:49:28AM,7X34TARP,SPO7X34TARP,$161.45 ,1,$219.00 ,$219.00 ,$57.55 ,SPO,APQT
146,6,1147261,4/28/2022,12:19:09PM,60402-0024,AGA60402-0024,$7.27 ,2,$18.37 ,$36.74 ,$22.20 ,AGA,A
146,6,1147261,4/28/2022,12:19:09PM,B8649,GTAB8649,$9.66 ,2,$16.43 ,$32.86 ,$13.54 ,GTA,AP
146,6,1147261,4/28/2022,12:19:09PM,G60410-2412,GATG60410-2412,$13.41 ,0,$18.77 ,,,GAT,A
146,6,1147261,4/28/2022,12:19:09PM,G60410-1612,GATG60410-1612,$5.31 ,0,$7.44 ,,,GAT,A
146,6,1147261,4/28/2022,12:19:09PM,60152-0202,AGA60152-0202,$0.64 ,4,$2.00 ,$8.00 ,$5.44 ,AGA,A
146,6,1147261,4/28/2022,12:19:09PM,08-130105,DAY08-130105,$18.59 ,2,$27.89 ,$55.78 ,$18.60 ,DAY,AP
146,6,1147261,4/28/2022,12:19:09PM,60401-0032,AGA60401-0032,$17.11 ,1,$49.09 ,$49.09 ,$31.98 ,AGA,A
146,6,1147261,4/28/2022,12:19:09PM,60152-1616,AGA60152-1616,$4.04 ,4,$9.79 ,$39.16 ,$23.00 ,AGA,A
146,6,1147261,4/28/2022,12:19:09PM,G60410-2420,GATG60410-2420,$15.45 ,0,$21.63 ,,,GAT,A
9695-1,15,1145988,4/21/2022,11:41:03AM,2700-LN-12-1,SPO2700-LN-12-12-SS,$56.01 ,1,$75.62 ,$75.62 ,$19.61 ,SPO,APQT
D9650,95,627639,4/15/2022,,77353,GRC77353,$41.92 ,2,$54.73 ,$109.46 ,$25.62 ,GRC,AP
2051,69,627063,4/12/2022,07:00:00AM,7387,TAC7387,$21.10 ,1,$30.50 ,$30.50 ,$9.40 ,TAC,AP
D9847,!WEB,628217,4/20/2022,10:37:39AM,46438,WIX46438,$17.29 ,3,$19.57 ,$58.71 ,$6.84 ,WIX,A
2051,69,627063,4/12/2022,07:00:00AM,1644,TAC1644,$22.96 ,1,$33.95 ,$33.95 ,$10.99 ,TAC,AP
1932,64,1143144,4/1/2022,12:47:06PM,XK23014719E,MERXK23014719E,$86.89 ,2,$122.46 ,$244.92 ,$71.14 ,MER,AP
2051,69,627063,4/12/2022,07:00:00AM,5362SG,TAC5362SG,$167.89 ,1,$251.25 ,$251.25 ,$83.36 ,TAC,AP
D4195,4,627514,4/14/2022,09:49:46AM,10015,LUC10015,$58.47 ,1,$133.47 ,$133.47 ,$75.00 ,LUC,AB
260-1,!WEB,1147218,4/28/2022,04:04:27PM,7118,TAC7118,$15.00 ,1,$20.65 ,$20.65 ,$5.65 ,TAC,A
4081-1,15,1145743,4/19/2022,09:46:59AM,TG428080-286,DENTG428080-2860,$316.42 ,1,$475.81 ,$475.81 ,$159.39 ,DEN,APQT
D711,97,627381,4/13/2022,01:34:56PM,HPK10801,ISNHPK10801,$8.58 ,1,$12.90 ,$12.90 ,$4.32 ,ISN,AP
D6690,123,627280,4/13/2022,04:46:41PM,TRA-2740,DAYTRA-2740,$87.28 ,1,$116.81 ,$116.81 ,$29.53 ,DAY,AP
D0553,69,626160,4/4/2022,,G20315-1616X,GATG20315-1616X,$25.30 ,2,$32.09 ,$64.18 ,$13.58 ,GAT,A
D0553,69,626160,4/4/2022,,G20180-1616,GATG20180-1616,$43.93 ,,$51.08 ,,,GAT,A
D6670,!WEB,628325,4/21/2022,09:03:54AM,4060C,TLC4060C,$31.39 ,9,$48.80 ,$439.20 ,$156.69 ,TLC,A
D2435-1,87,629189,4/28/2022,10:23:36AM,55202,SEL55202,$8.77 ,6,$12.89 ,$77.34 ,$24.72 ,SEL,AP
9601-1,88,1144829,4/13/2022,01:24:37PM,16067,VEL016067,$0.77 ,2,$1.40 ,$2.80 ,$1.26 ,VEL,A
252,6,1143540,4/5/2022,,XK3121443E,MERXK3121443E,$58.03 ,1,$75.44 ,$75.44 ,$17.41 ,MER,A
2036,95,629433,4/29/2022,04:51:31PM,G25810-0606,GATG25810-0606,$8.30 ,1,$15.72 ,$15.72 ,$7.42 ,GAT,A
2797-1,13,1143731,4/6/2022,03:25:48PM,UP40,LCSUP40,$4.61 ,8,$6.98 ,$55.84 ,$18.96 ,LCS,AP
9601-1,88,1144829,4/13/2022,01:24:37PM,16142,VEL016142,$1.47 ,2,$2.35 ,$4.70 ,$1.76 ,VEL,A
D9654,87,627498,4/14/2022,,F4-1216-JFS,TEXF4-1216-JFS,$15.45 ,3,$25.80 ,$77.40 ,$31.05 ,TEX,A
4025,15,1143653,4/6/2022,08:06:10AM,6050-3,TLC6050-3,$13.15 ,2,$20.99 ,$41.98 ,$15.68 ,TLC,AP
8325,16,627224,4/12/2022,03:48:38PM,11-04517-457,SPO11-04517-45720,$13.84 ,4,$17.99 ,$71.96 ,$16.60 ,SPO,APQT
8325,16,627224,4/12/2022,03:48:38PM,1104551001P,SPO1104551001P,$295.25 ,2,$349.99 ,$699.98 ,$109.48 ,SPO,APQT
3517,4,1146965,4/27/2022,03:09:28PM,S-24263,SASS-24263,$18.05 ,1,$150.00 ,$150.00 ,$131.95 ,SAS,AP
3517,4,1146965,4/27/2022,03:09:28PM,674-7006,DOR674-7006,$9.59 ,10,$6.00 ,$60.00 ,($35.90),DOR,AP
6402-1,88,1145625,4/19/2022,09:51:52AM,R202001,MERR202001,$276.51 ,1,$373.61 ,$373.61 ,$97.10 ,MER,AP
D7233-1,69,626396,4/6/2022,09:27:04AM,AS160,LCPAS160,$156.78 ,2,$210.00 ,$420.00 ,$106.44 ,LCP,AP
5699-1,101,1144704,4/13/2022,01:41:19PM,AP1-Q,HUNAP1-Q,$2.25 ,2,$3.98 ,$7.96 ,$3.46 ,HUN,AP
5699-1,101,1144704,4/13/2022,01:41:19PM,10700-3,TLC10700-3,$1.07 ,3,$2.36 ,$7.08 ,$3.87 ,TLC,AP
245,88,1144792,4/13/2022,11:39:18AM,HDV1601B,GASHDV1601B,$107.07 ,-2,$158.87 ,($317.74),($103.60),GAS,A
5699-1,101,1144704,4/13/2022,01:41:19PM,10422,LUC10422,$92.28 ,1,$135.49 ,$135.49 ,$43.21 ,LUC,AP
5699-1,101,1144704,4/13/2022,01:41:19PM,43562,GAT43562,$76.96 ,1,$97.73 ,$97.73 ,$20.77 ,GAT,APQT
245,88,1144792,4/13/2022,11:39:18AM,E-5652-L,EUCE-5652-L,$0.95 ,1,$1.50 ,$1.50 ,$0.55 ,EUC,AP
524,6,1146570,4/25/2022,09:24:21AM,33651MP,WIX33651MP,$8.70 ,12,$11.16 ,$133.92 ,$29.52 ,WIX,A
5699-1,101,1144704,4/13/2022,01:41:19PM,WWG,LCSWWG,$1.65 ,6,$2.21 ,$13.26 ,$3.36 ,LCS,A
5699-1,101,1144704,4/13/2022,01:41:19PM,MAX1-Q,HUNMAX1-Q,$3.64 ,2,$6.45 ,$12.90 ,$5.62 ,HUN,AP
5699-1,101,1144704,4/13/2022,01:41:19PM,BT31S1000,ELCBT31S1000,$78.61 ,2,$123.71 ,$247.42 ,$90.20 ,ELC,AP
D1415,54,1145760,4/19/2022,03:51:08PM,5EL012,DIN5EL012,$200.00 ,1,$342.86 ,$342.86 ,$142.86 ,DIN,A
5699-1,101,1144704,4/13/2022,01:41:19PM,1050-3,TLC1050-3,$4.07 ,3,$5.59 ,$16.77 ,$4.56 ,TLC,AP
245,88,1144792,4/13/2022,11:39:18AM,MRK4707QH23V,MERMRK4707QH23V,$32.71 ,-2,$47.13 ,($94.26),($28.84),MER,A
524,6,1146570,4/25/2022,09:24:21AM,51971MP,WIX51971MP,$14.59 ,6,$18.65 ,$111.90 ,$24.36 ,WIX,A
5699-1,101,1144704,4/13/2022,01:41:19PM,25-220,TRC25-220,$8.04 ,10,$15.19 ,$151.90 ,$71.50 ,TRC,A
4081-1,74,1145744,4/19/2022,01:33:17PM,99205,SEL99205,$17.23 ,2,$24.43 ,$48.86 ,$14.40 ,SEL,A
4081-1,74,1145744,4/19/2022,01:33:17PM,DEF-55G,LCSDEF-55G,$152.35 ,4,$237.80 ,$951.20 ,$341.80 ,LCS,AP
D3100,16,628869,4/26/2022,09:45:49AM,5237RS,TAC5237RS,$252.23 ,1,$327.90 ,$327.90 ,$75.67 ,TAC,APQR
D3100,16,628869,4/26/2022,09:45:49AM,5144,TAC5144,$68.82 ,1,$103.23 ,$103.23 ,$34.41 ,TAC,APQR
D4288-1,16,627297,4/13/2022,,WL10061,WIXWL10061,$13.92 ,1,$13.13 ,$13.13 ,($0.79),WIX,A
D4628-1,16,628390,4/21/2022,02:14:31PM,MRK4515FX3H2,MERMRK4515FX3H20S,$29.04 ,1,$41.52 ,$41.52 ,$12.48 ,MER,A
D3410,16,628750,4/25/2022,,57740XE,WIX57740XE,$68.56 ,3,$87.88 ,$263.64 ,$57.96 ,WIX,A
D2468,69,627290,4/13/2022,07:19:38AM,180.10619,ATM180.10619,$6.15 ,1,$8.50 ,$8.50 ,$2.35 ,ATM,AP
D2468,69,627290,4/13/2022,07:19:38AM,E-6000A,EUCE-6000A,$1.06 ,10,$1.92 ,$19.20 ,$8.60 ,EUC,A
D4628-1,16,628390,4/21/2022,02:14:31PM,8090P,LCS8090P,$56.15 ,1,$89.30 ,$89.30 ,$33.15 ,LCS,A
D4628-1,16,628390,4/21/2022,02:14:31PM,370031A,FMC370031A,$23.74 ,1,$31.40 ,$31.40 ,$7.66 ,FMC,A
D1480,13,1143030,4/1/2022,08:51:12AM,1113,MIL1113,$35.91 ,2,$64.64 ,$129.28 ,$57.46 ,MIL,A
D1480,13,1143030,4/1/2022,08:51:12AM,60722-0606,AGA60722-0606,$3.14 ,0,$8.31 ,,,AGA,A
D1480,13,1143030,4/1/2022,08:51:12AM,60722-0808,AGA60722-0808,$6.55 ,0,$11.71 ,,,AGA,A
2700,4,1143175,4/1/2022,,82-9135,GRC82-9135,$2.07 ,50,$2.69 ,$134.50 ,$31.00 ,GRC,AP
D1922,69,626728,4/8/2022,06:56:52AM,383-0164,STM383-0164,$30.31 ,2,$37.95 ,$75.90 ,$15.28 ,STM,AP
D1922,69,626728,4/8/2022,06:56:52AM,SET423,TIMSET423,$90.11 ,1,$115.00 ,$115.00 ,$24.89 ,TIM,AP
D1922,69,626728,4/8/2022,06:56:52AM,E-3993B,EUCE-3993B,$6.80 ,1,$9.84 ,$9.84 ,$3.04 ,EUC,AP
9000,85,1143128,4/1/2022,12:17:48PM,JP-12-10000,GDEJP-12-10000,$519.42 ,-1,$799.00 ,($799.00),($279.58),GDE,A
2519,15,1144805,4/13/2022,11:57:25AM,S-21433,SASS-21433,$0.00 ,1,$752.02 ,$752.02 ,$752.02 ,SAS,AP
260-1,4,1144700,4/13/2022,02:42:58PM,EF26770,EXCEF26770,$2.31 ,1,$3.00 ,$3.00 ,$0.69 ,EXC,A
260-1,4,1144700,4/13/2022,02:42:58PM,S-F233,SASS-F233,$19.15 ,0,$31.22 ,,,SAS,AP
260-1,4,1144700,4/13/2022,02:42:58PM,EF10570-249,EXCEF10570-249,$3.94 ,1,$5.12 ,$5.12 ,$1.18 ,EXC,A
260-1,4,1144700,4/13/2022,02:42:58PM,900137,EXC900137,$7.34 ,1,$9.54 ,$9.54 ,$2.20 ,EXC,A
260-1,4,1144700,4/13/2022,02:42:58PM,EF27410,EXCEF27410,$0.49 ,10,$0.64 ,$6.40 ,$1.50 ,EXC,A
260-1,4,1144700,4/13/2022,02:42:58PM,S-9407,SASS-9407,$15.87 ,1,$24.74 ,$24.74 ,$8.87 ,SAS,AP
260-1,4,1144700,4/13/2022,02:42:58PM,EF27470,EXCEF27470,$0.95 ,10,$1.24 ,$12.40 ,$2.90 ,EXC,A
585-1,54,1145141,4/15/2022,07:21:23AM,MD224,MERMD224,$41.05 ,1,$67.21 ,$67.21 ,$26.16 ,MER,AP
585-1,54,1145141,4/15/2022,07:21:23AM,MMD225,MERMMD225,$41.30 ,1,$70.34 ,$70.34 ,$29.04 ,MER,AP
1060-1,13,1145645,4/19/2022,,9024,GTA9024,$11.09 ,3,$21.52 ,$64.56 ,$31.29 ,GTA,A
705-1,4,629254,4/28/2022,,F2-1212-PMS,TEXF2-1212-PMS,$8.84 ,6,$14.76 ,$88.56 ,$35.52 ,TEX,A
1060-1,13,1145645,4/19/2022,,DR-12W,GTADR-12W,$4.91 ,,$9.27 ,,,GTA,A
705-1,4,629254,4/28/2022,,F2-0606-OFS4,TEXF2-0606-OFS45M,$8.77 ,1,$14.65 ,$14.65 ,$5.88 ,TEX,A
705-1,4,629254,4/28/2022,,F2-0404-JFS9,TEXF2-0404-JFS90M,$6.41 ,0,$10.70 ,,,TEX,A
3487-1,13,1143859,4/7/2022,,580070,VEL580070,$19.96 ,2,$32.90 ,$65.80 ,$25.88 ,VEL,A
9000,85,1146145,4/21/2022,09:26:59AM,11195,GRC11195,$0.00 ,1,$55.90 ,$55.90 ,$55.90 ,GRC,AP
9000,85,11551,4/15/2022,09:08:26AM,MC-FD4621,GASMC-FD4621,$1.98 ,1,$29.35 ,$29.35 ,$27.37 ,GAS,AP
9741-1,54,1144509,4/12/2022,12:45:08PM,16-724,PDC16-724,$10.51 ,1,$18.88 ,$18.88 ,$8.37 ,PDC,A
D9045,123,626447,4/6/2022,12:06:59PM,680306,EXC680306,$33.68 ,1,$51.98 ,$51.98 ,$18.30 ,EXC,A
1448,88,1143203,4/4/2022,09:13:31AM,10077,LUC10077,$63.80 ,2,$92.22 ,$184.44 ,$56.84 ,LUC,AP
D6205,129,628798,4/26/2022,10:02:36AM,451102,SLN451102,$40.86 ,1,$57.23 ,$57.23 ,$16.37 ,SLN,A
D1415,129,628588,4/23/2022,08:29:28AM,MAF9781,MERMAF9781,$73.44 ,1,$99.07 ,$99.07 ,$25.63 ,MER,AP
D4798,!WEB,626394,4/6/2022,10:00:21AM,16864,VEL016864,$1.08 ,1,$1.69 ,$1.69 ,$0.61 ,VEL,A
D4798,!WEB,626394,4/6/2022,10:00:21AM,16264,VEL016264,$2.91 ,2,$4.19 ,$8.38 ,$2.56 ,VEL,A
D1415,129,628588,4/23/2022,08:29:28AM,10012097,CMT10012097,$138.99 ,4,$204.20 ,$816.80 ,$260.84 ,CMT,A
D1415,129,628588,4/23/2022,08:29:28AM,370003A,FMC370003A,$25.23 ,6,$36.91 ,$221.46 ,$70.08 ,FMC,AP
D4798,!WEB,626394,4/6/2022,10:00:21AM,16964,VEL016964,$1.64 ,2,$2.53 ,$5.06 ,$1.78 ,VEL,A
D9045,97,627808,4/18/2022,09:16:35AM,X27004,GATX27004,$0.06 ,3,$2.78 ,$8.34 ,$8.16 ,GAT,A
5860,88,1147595,4/29/2022,04:41:25PM,131359,EXC131359,$2.83 ,3,$5.34 ,$16.02 ,$7.53 ,EXC,AP
4886,111,1146514,4/23/2022,11:33:01AM,R1-T03,REVR1-T03,$15.95 ,0,$28.72 ,,,REV,A
4886,111,1146514,4/23/2022,11:33:01AM,MYSJT6-CART,LCSMYSJT6-CART,$2.70 ,10,$5.35 ,$53.50 ,$26.50 ,LCS,A
4886,111,1146514,4/23/2022,11:33:01AM,MERHM218248,MERMERHM218248,$21.42 ,2,$35.42 ,$70.84 ,$28.00 ,MER,A
6402-1,15,1145237,4/15/2022,01:11:44PM,MRK4707QH23V,MERMRK4707QH23V,$32.71 ,2,$47.13 ,$94.26 ,$28.84 ,MER,A
D2310-1,16,627026,4/11/2022,02:15:17PM,808061,PAI808061,$39.53 ,1,$59.29 ,$59.29 ,$19.76 ,PAI,APQT
4886,111,1146514,4/23/2022,11:33:01AM,HM212049,TIMHM212049,$16.94 ,2,$29.26 ,$58.52 ,$24.64 ,TIM,A
4886,111,1146514,4/23/2022,11:33:01AM,10082252,CMT10082252,$114.56 ,2,$161.80 ,$323.60 ,$94.48 ,CMT,A
4886,111,1146514,4/23/2022,11:33:01AM,16402,VEL016402,$4.37 ,1,$9.79 ,$9.79 ,$5.42 ,VEL,A
3306,15,1146351,4/22/2022,12:17:00PM,S-18356,SASS-18356,$3.42 ,-2,$54.83 ,($109.66),($102.82),SAS,A
4081-1,4,1143852,4/7/2022,01:49:56PM,45273000,SPO45273000,$14.50 ,0,$21.75 ,,,SPO,APQT
4081-1,46,1144575,4/12/2022,,2688-20,MLW2688-20,$91.56 ,1,$123.60 ,$123.60 ,$32.04 ,MLW,AP
D3100,69,628956,4/27/2022,07:02:18AM,S49-524,GRKS49-524,$28.10 ,2,$40.18 ,$80.36 ,$24.16 ,GRK,AP
4081-1,4,1143852,4/7/2022,01:49:56PM,87919601,SPO87919601,$3.44 ,1,$5.16 ,$5.16 ,$1.72 ,SPO,APQT
4081-1,4,1143852,4/7/2022,01:49:56PM,52592615,SPO52592615,$14.23 ,1,$21.34 ,$21.34 ,$7.11 ,SPO,APQT
4081-1,46,1144575,4/12/2022,,48-11-1862,MLW48-11-1862,$206.70 ,0,$229.00 ,,,MLW,AP
D3100,69,628956,4/27/2022,07:02:18AM,S49-536,GRKS49-536,$41.30 ,2,$59.06 ,$118.12 ,$35.52 ,GRK,AP
D3919,95,627234,4/13/2022,04:54:49PM,57060MP,WIX57060MP,$4.63 ,1,$3.95 ,$3.95 ,($0.68),WIX,A
D4628-1,97,626376,4/6/2022,10:24:54AM,PRD1848718C9,SPOPRD1848718C92R,$264.97 ,6,$315.00 ,"1,890.00",$300.18 ,SPO,AE
D4628-1,97,626376,4/6/2022,10:24:54AM,421103,EXC421103,$1.05 ,6,$2.41 ,$14.46 ,$8.16 ,EXC,AFP
D4628-1,97,626376,4/6/2022,10:24:54AM,421102,EXC421102,$2.91 ,6,$3.99 ,$23.94 ,$6.48 ,EXC,AFP
4366-1,88,1144481,4/11/2022,04:53:10PM,330-3118,STM330-3118,$1.21 ,12,$2.81 ,$33.72 ,$19.20 ,STM,A
4366-1,88,1144481,4/11/2022,04:53:10PM,MYSJT6-CART,LCSMYSJT6-CART,$2.70 ,10,$4.31 ,$43.10 ,$16.10 ,LCS,AP
2096,15,1145440,4/18/2022,11:49:46AM,962-811D,DOR962-811D,$1.74 ,1,$3.99 ,$3.99 ,$2.25 ,DOR,A
2096,15,1145440,4/18/2022,11:49:46AM,K080670HD,GATK080670HD,$31.45 ,1,$50.83 ,$50.83 ,$19.38 ,GAT,AP
2096,15,1145440,4/18/2022,11:49:46AM,960-120,DOR960-120,$1.92 ,1,$3.99 ,$3.99 ,$2.07 ,DOR,A
D8240,87,628224,4/20/2022,12:20:58PM,HBR2-12,TEXHBR2-12,$2.71 ,50,$4.37 ,$218.50 ,$83.00 ,TEX,AP
2096,15,1145440,4/18/2022,11:49:46AM,965-011D,DOR965-011D,$1.74 ,2,$3.99 ,$7.98 ,$4.50 ,DOR,A
2096,15,1145440,4/18/2022,11:49:46AM,DC23300010,DAYDC23300010,$3.02 ,7,$8.87 ,$62.09 ,$40.95 ,DAY,AP
D1421-1,69,627615,4/15/2022,07:41:37AM,60490-1216,AGA60490-1216,$3.28 ,4,$8.13 ,$32.52 ,$19.40 ,AGA,AP
D1421-1,69,627615,4/15/2022,07:41:37AM,77807BW,WEB77807BW,$109.01 ,20,$141.80 ,"2,836.00",$655.80 ,WEB,A
705-1,!WEB,1147450,4/29/2022,08:01:20AM,BT31S1000,ELCBT31S1000,$84.50 ,7,$111.34 ,$779.38 ,$187.88 ,ELC,A
705-1,!WEB,1147450,4/29/2022,08:01:20AM,K120858HD,GATK120858HD,$63.00 ,1,$91.29 ,$91.29 ,$28.29 ,GAT,A
705-1,!WEB,1147450,4/29/2022,08:01:20AM,90K-38587HDA,GAT90K-38587HDA,$146.00 ,1,$219.95 ,$219.95 ,$73.95 ,GAT,A
705-1,!WEB,1147450,4/29/2022,08:01:20AM,36223,GAT36223,$23.36 ,1,$33.67 ,$33.67 ,$10.31 ,GAT,A
705-1,!WEB,1147450,4/29/2022,08:01:20AM,38610,GAT38610,$105.39 ,1,$151.15 ,$151.15 ,$45.76 ,GAT,A
705-1,!WEB,1147450,4/29/2022,08:01:20AM,170.K022105,ATM170.K022105,$36.98 ,1,$58.26 ,$58.26 ,$21.28 ,ATM,A
D2215,123,626457,4/6/2022,10:36:51AM,51668,WIX51668,$8.25 ,1,$11.53 ,$11.53 ,$3.28 ,WIX,A
705-1,!WEB,1147450,4/29/2022,08:01:20AM,K060637HD,GATK060637HD,$16.79 ,1,$24.85 ,$24.85 ,$8.06 ,GAT,A
705-1,!WEB,1147450,4/29/2022,08:01:20AM,CB2106611XSA,MERCB2106611XSA,$49.06 ,2,$69.15 ,$138.30 ,$40.18 ,MER,A
564-1,4,1146118,4/21/2022,08:32:15AM,ECH-8711,PAIECH-8711,$48.18 ,1,$55.41 ,$55.41 ,$7.23 ,PAI,A
2112-1,54,1145748,4/19/2022,02:55:37PM,S-27033,SASS-27033,$0.00 ,1,$26.16 ,$26.16 ,$26.16 ,SAS,A
1401-1,!WEB,1147268,4/28/2022,08:54:15AM,E-7897-R,EUCE-7897-R,$1.85 ,20,$3.11 ,$62.20 ,$25.20 ,EUC,A
1401-1,!WEB,1147268,4/28/2022,08:54:15AM,E-7897-L,EUCE-7897-L,$1.87 ,20,$3.11 ,$62.20 ,$24.80 ,EUC,A
2481,15,1144024,4/7/2022,04:19:52PM,577.46003,ATM577.46003,$36.97 ,1,$58.01 ,$58.01 ,$21.04 ,ATM,AP
D9551-1,123,629059,4/27/2022,02:04:27PM,60401-0004,AGA60401-0004,$0.39 ,2,$1.76 ,$3.52 ,$2.74 ,AGA,A
D9551-1,123,629059,4/27/2022,02:04:27PM,60402-0004,AGA60402-0004,$0.40 ,2,$1.81 ,$3.62 ,$2.82 ,AGA,A
2586-1,4,1146326,4/22/2022,01:40:43PM,21660576,SPO21660576,$197.98 ,1,$264.11 ,$264.11 ,$66.13 ,SPO,APQT
2586-1,4,1146326,4/22/2022,01:40:43PM,21579497,SPO21579497,$178.95 ,2,$229.54 ,$459.08 ,$101.18 ,SPO,APQT
9215,6,1143241,4/4/2022,12:37:11PM,562.417,ATM562.417,$96.26 ,1,$151.61 ,$151.61 ,$55.35 ,ATM,A
D4128,127,627927,4/18/2022,04:58:26PM,CRDP92417,SPOCRDP92417,,-1,,,,SPO,AC
D1158,16,626602,4/7/2022,08:30:05AM,551381,JWS0551381,$149.95 ,2,$225.51 ,$451.02 ,$151.12 ,JWS,AP
D1158,16,626602,4/7/2022,08:30:05AM,551371,JWS0551371,$149.97 ,2,$225.51 ,$451.02 ,$151.08 ,JWS,AP
5860,15,1144648,4/12/2022,02:52:10PM,S-8336,SASS-8336,$51.72 ,1,$76.03 ,$76.03 ,$24.31 ,SAS,AP
3892-1,123,628788,4/26/2022,08:35:54AM,57746XD,WIX57746XD,$38.15 ,1,$49.69 ,$49.69 ,$11.54 ,WIX,A
9696-1,6,1145985,4/21/2022,08:19:11AM,S215-12,SLNS215-12,$1.23 ,1,$2.31 ,$2.31 ,$1.08 ,SLN,AP
3892-1,123,628788,4/26/2022,08:35:54AM,P550849,DONP550849,$28.07 ,2,$33.95 ,$67.90 ,$11.76 ,DON,APQT
3892-1,123,628788,4/26/2022,08:35:54AM,P550867,SPOP550867,$40.64 ,1,$49.95 ,$49.95 ,$9.31 ,SPO,APQT
3892-1,123,628788,4/26/2022,08:35:54AM,WA10714,WIXWA10714,$83.59 ,0,$104.14 ,,,WIX,A
